Fecha,Productos,Ingreso,Tienda,Ventas
11/12/2021,37,7169,4,59
12/12/2021,27,8574,4,47
13/12/2021,18,5897,4,77
14/12/2021,41,9368,4,85
15/12/2021,27,8036,4,57
16/12/2021,15,7797,4,31
17/12/2021,37,6649,4,13
18/12/2021,40,7725,4,0
19/12/2021,49,7360,4,59
20/12/2021,34,5668,4,32
21/12/2021,47,6815,4,91
22/12/2021,37,8311,4,72
23/12/2021,36,6044,4,88
24/12/2021,38,6032,4,17
25/12/2021,36,6416,4,8
26/12/2021,44,6708,4,95
27/12/2021,24,7959,4,56
28/12/2021,27,8049,4,88
29/12/2021,40,9696,4,15
30/12/2021,40,5803,4,3
31/12/2021,44,6982,4,56
01/01/2019,17,7011,5,34
02/01/2019,19,6679,5,28
03/01/2019,46,8868,5,20
04/01/2019,16,7275,5,52
05/01/2019,29,5495,5,42
06/01/2019,29,8784,5,45
07/01/2019,22,5064,5,98
08/01/2019,28,9308,5,99
09/01/2019,39,5264,5,100
10/01/2019,36,7844,5,25
11/01/2019,42,7833,5,95
12/01/2019,48,6430,5,53
13/01/2019,36,6817,5,89
14/01/2019,34,5689,5,18
15/01/2019,29,5984,5,74
16/01/2019,28,9663,5,0
17/01/2019,20,7131,5,98
18/01/2019,50,5984,5,74
19/01/2019,32,5888,5,68
20/01/2019,16,7299,5,33
21/01/2019,37,9716,5,25
22/01/2019,31,6222,5,27
23/01/2019,33,9146,5,76
24/01/2019,44,7702,5,38
25/01/2019,21,5839,5,5
26/01/2019,45,9662,5,47
27/01/2019,24,5428,5,26
28/01/2019,43,9404,5,77
29/01/2019,29,7061,5,53
30/01/2019,36,6219,5,54
31/01/2019,18,7690,5,59
01/02/2019,48,7690,5,33
02/02/2019,16,9836,5,62
03/02/2019,24,5336,5,97
04/02/2019,35,7318,5,22
05/02/2019,35,5015,5,97
06/02/2019,15,8224,5,71
07/02/2019,23,9057,5,22
08/02/2019,17,9484,5,9
09/02/2019,39,9997,5,25
10/02/2019,50,6788,5,26
11/02/2019,41,8948,5,59
12/02/2019,38,8270,5,43
13/02/2019,40,8792,5,12
14/02/2019,24,8102,5,2
15/02/2019,31,6778,5,58
16/02/2019,24,5172,5,57
17/02/2019,24,7748,5,54
18/02/2019,36,7380,5,29
19/02/2019,47,7924,5,92
20/02/2019,34,6715,5,35
21/02/2019,45,7895,5,60
22/02/2019,19,5092,5,70
23/02/2019,16,9056,5,62
24/02/2019,21,9506,5,4
25/02/2019,35,7575,5,38
26/02/2019,20,6845,5,51
27/02/2019,19,6097,5,84
28/02/2019,18,7856,5,47
01/03/2019,39,9363,5,75
02/03/2019,23,6255,5,100
03/03/2019,26,9198,5,51
04/03/2019,45,6000,5,96
05/03/2019,50,8589,5,33
06/03/2019,21,7838,5,69
07/03/2019,33,6681,5,79
08/03/2019,47,7070,5,69
09/03/2019,42,5857,5,21
10/03/2019,20,9467,5,93
11/03/2019,18,7856,5,75
12/03/2019,49,7557,5,44
13/03/2019,37,8311,5,72
14/03/2019,45,9696,5,56
15/03/2019,44,6060,5,60
16/03/2019,45,8162,5,33
17/03/2019,26,8301,5,70
18/03/2019,25,9198,5,21
19/03/2019,48,9746,5,16
20/03/2019,19,9605,5,34
21/03/2019,31,8786,5,66
22/03/2019,48,7147,5,4
23/03/2019,15,6398,5,31
24/03/2019,24,9054,5,28
25/03/2019,36,7835,5,26
26/03/2019,40,8391,5,83
27/03/2019,45,9615,5,25
28/03/2019,19,5780,5,89
29/03/2019,35,8859,5,99
30/03/2019,28,7407,5,20
31/03/2019,24,5719,5,16
01/04/2019,46,6713,5,89
02/04/2019,42,6407,5,28
03/04/2019,32,9676,5,91
04/04/2019,18,8618,5,77
05/04/2019,24,5134,5,71
06/04/2019,15,5944,5,8
07/04/2019,24,5153,5,66
08/04/2019,16,9832,5,55
09/04/2019,42,6720,5,24
10/04/2019,43,8675,5,43
11/04/2019,39,7267,5,15
12/04/2019,32,5942,5,95
13/04/2019,32,7769,5,1
14/04/2019,16,9375,5,46
15/04/2019,31,8895,5,64
16/04/2019,41,8682,5,46
17/04/2019,40,6486,5,54
18/04/2019,23,9747,5,5
19/04/2019,34,5733,5,18
20/04/2019,49,8996,5,32
21/04/2019,33,9478,5,21
22/04/2019,43,8118,5,70
23/04/2019,25,9778,5,25
24/04/2019,18,6681,5,67
25/04/2019,19,7501,5,68
26/04/2019,18,5276,5,42
27/04/2019,44,8918,5,12
28/04/2019,44,6438,5,34
29/04/2019,49,5495,5,38
30/04/2019,24,8595,5,92
01/05/2019,23,5701,5,74
02/05/2019,23,8149,5,16
03/05/2019,41,7181,5,20
04/05/2019,26,8609,5,67
05/05/2019,40,5777,5,52
06/05/2019,23,6436,5,33
07/05/2019,36,8196,5,52
08/05/2019,15,7647,5,91
09/05/2019,29,7529,5,13
10/05/2019,25,7948,5,80
11/05/2019,16,7224,5,25
12/05/2019,18,8790,5,33
13/05/2019,23,7495,5,100
14/05/2019,17,9825,5,88
15/05/2019,22,5537,5,76
16/05/2019,50,5680,5,23
17/05/2019,36,9628,5,99
18/05/2019,41,6594,5,6
19/05/2019,36,5362,5,85
20/05/2019,24,7457,5,58
21/05/2019,38,7428,5,37
22/05/2019,33,5040,5,66
23/05/2019,49,9180,5,28
24/05/2019,34,8323,5,7
25/05/2019,33,7143,5,23
26/05/2019,22,5507,5,20
27/05/2019,18,6770,5,37
28/05/2019,27,5594,5,26
29/05/2019,36,8436,5,62
30/05/2019,39,7879,5,46
31/05/2019,38,7620,5,64
01/06/2019,29,5506,5,24
02/06/2019,29,6118,5,26
03/06/2019,27,9096,5,59
04/06/2019,50,7619,5,39
05/06/2019,25,5711,5,29
06/06/2019,32,5527,5,93
07/06/2019,28,7859,5,90
08/06/2019,23,6704,5,74
09/06/2019,27,7433,5,29
10/06/2019,16,5414,5,60
11/06/2019,42,5674,5,79
12/06/2019,24,8988,5,58
13/06/2019,42,8691,5,59
14/06/2019,17,7570,5,65
15/06/2019,34,5646,5,15
16/06/2019,29,6537,5,26
17/06/2019,28,7557,5,93
18/06/2019,31,8051,5,25
19/06/2019,25,8962,5,37
20/06/2019,21,9442,5,13
21/06/2019,24,9007,5,21
22/06/2019,40,9241,5,43
23/06/2019,29,6486,5,0
24/06/2019,29,5566,5,80
25/06/2019,41,5088,5,74
26/06/2019,17,9841,5,37
27/06/2019,17,8509,5,96
28/06/2019,38,9438,5,75
29/06/2019,40,8963,5,52
30/06/2019,27,7581,5,19
01/07/2019,15,9504,5,60
02/07/2019,42,9296,5,96
03/07/2019,17,7154,5,46
04/07/2019,28,9752,5,18
05/07/2019,26,5062,5,1
06/07/2019,18,7255,5,14
07/07/2019,41,6282,5,46
08/07/2019,38,8659,5,60
09/07/2019,46,6996,5,84
10/07/2019,29,8726,5,74
11/07/2019,45,6063,5,56
12/07/2019,41,7393,5,41
13/07/2019,39,8154,5,0
14/07/2019,26,9232,5,21
15/07/2019,43,8512,5,46
16/07/2019,29,8159,5,65
17/07/2019,22,9901,5,19
18/07/2019,39,7995,5,93
19/07/2019,24,7612,5,80
20/07/2019,37,9090,5,92
21/07/2019,43,8518,5,2
22/07/2019,27,8221,5,52
23/07/2019,35,6314,5,52
24/07/2019,45,8137,5,46
25/07/2019,28,7482,5,21
26/07/2019,43,9628,5,86
27/07/2019,30,9744,5,89
28/07/2019,29,8097,5,4
29/07/2019,30,5457,5,96
30/07/2019,36,9473,5,16
31/07/2019,49,9475,5,56
01/08/2019,39,5442,5,100
02/08/2019,28,7102,5,55
03/08/2019,43,7876,5,69
04/08/2019,34,6626,5,64
05/08/2019,36,5719,5,1
06/08/2019,17,8163,5,70
07/08/2019,16,7766,5,79
08/08/2019,33,5540,5,92
09/08/2019,24,8747,5,77
10/08/2019,46,5961,5,89
11/08/2019,23,7675,5,56
12/08/2019,43,6470,5,59
13/08/2019,34,8574,5,82
14/08/2019,35,5629,5,79
15/08/2019,46,6852,5,31
16/08/2019,40,5233,5,64
17/08/2019,18,6536,5,100
18/08/2019,39,7341,5,27
19/08/2019,34,6644,5,98
20/08/2019,20,7575,5,64
21/08/2019,36,5847,5,38
22/08/2019,33,5161,5,25
23/08/2019,22,9801,5,38
24/08/2019,20,7972,5,27
25/08/2019,41,8338,5,57
26/08/2019,18,7882,5,82
27/08/2019,25,7611,5,35
28/08/2019,22,5347,5,81
29/08/2019,20,5777,5,34
30/08/2019,43,7764,5,73
31/08/2019,27,8397,5,87
01/09/2019,35,9920,5,55
02/09/2019,28,5182,5,79
03/09/2019,46,6926,5,9
04/09/2019,19,7604,5,88
05/09/2019,25,9538,5,52
06/09/2019,38,9049,5,23
07/09/2019,36,5091,5,33
08/09/2019,33,9216,5,77
09/09/2019,21,6350,5,6
10/09/2019,37,8453,5,67
11/09/2019,46,9215,5,9
12/09/2019,41,5353,5,21
13/09/2019,18,7056,5,22
14/09/2019,33,5505,5,20
15/09/2019,17,8677,5,56
16/09/2019,39,8031,5,12
17/09/2019,45,6507,5,61
18/09/2019,32,7351,5,49
19/09/2019,41,8131,5,49
20/09/2019,45,5601,5,80
21/09/2019,16,8221,5,33
22/09/2019,34,6738,5,7
23/09/2019,28,9636,5,22
24/09/2019,34,6227,5,22
25/09/2019,22,5404,5,66
26/09/2019,19,6079,5,50
27/09/2019,34,7965,5,39
28/09/2019,48,7856,5,50
29/09/2019,47,6398,5,5
30/09/2019,40,9358,5,93
01/10/2019,37,7138,5,15
02/10/2019,37,5762,5,86
03/10/2019,16,7973,5,74
04/10/2019,33,9052,5,14
05/10/2019,19,9019,5,3
06/10/2019,41,7390,5,99
07/10/2019,24,8256,5,66
08/10/2019,39,7485,5,81
09/10/2019,33,8502,5,5
10/10/2019,33,6565,5,78
11/10/2019,24,7501,5,8
12/10/2019,26,9490,5,49
13/10/2019,19,5825,5,43
14/10/2019,46,5166,5,4
15/10/2019,39,5018,5,99
16/10/2019,39,7693,5,87
17/10/2019,23,6538,5,8
18/10/2019,30,5525,5,99
19/10/2019,43,8482,5,34
20/10/2019,18,5027,5,44
21/10/2019,30,8332,5,41
22/10/2019,33,9995,5,24
23/10/2019,38,7538,5,48
24/10/2019,26,7617,5,19
25/10/2019,29,7018,5,33
26/10/2019,28,8554,5,56
27/10/2019,44,8302,5,7
28/10/2019,25,7792,5,95
29/10/2019,22,7404,5,11
30/10/2019,41,9041,5,33
31/10/2019,31,9367,5,29
01/11/2019,30,9527,5,18
02/11/2019,36,9294,5,56
03/11/2019,25,9736,5,93
04/11/2019,46,9983,5,36
05/11/2019,18,8152,5,71
06/11/2019,21,5833,5,28
07/11/2019,30,8434,5,79
08/11/2019,30,5803,5,10
09/11/2019,48,7228,5,50
10/11/2019,50,7603,5,2
11/11/2019,39,5634,5,9
12/11/2019,33,7654,5,5
13/11/2019,44,8204,5,89
14/11/2019,33,7613,5,67
15/11/2019,27,7836,5,74
16/11/2019,41,9671,5,53
17/11/2019,50,5977,5,66
18/11/2019,29,8623,5,43
19/11/2019,42,5698,5,27
20/11/2019,21,8902,5,6
21/11/2019,36,7358,5,2
22/11/2019,38,9551,5,3
23/11/2019,20,5821,5,85
24/11/2019,35,9132,5,19
25/11/2019,49,8784,5,90
26/11/2019,49,5340,5,22
27/11/2019,27,5963,5,80
28/11/2019,28,8472,5,91
29/11/2019,40,9284,5,32
30/11/2019,37,8963,5,89
01/12/2019,40,8580,5,95
02/12/2019,44,5956,5,15
03/12/2019,48,6064,5,89
04/12/2019,44,6543,5,52
05/12/2019,27,8222,5,71
06/12/2019,21,7317,5,69
07/12/2019,19,9788,5,32
08/12/2019,19,8978,5,26
09/12/2019,33,9203,5,77
10/12/2019,36,9258,5,65
11/12/2019,21,8008,5,4
12/12/2019,33,5522,5,79
13/12/2019,16,5114,5,14
14/12/2019,40,8976,5,17
15/12/2019,17,8419,5,93
16/12/2019,40,8279,5,17
17/12/2019,43,7767,5,64
18/12/2019,18,6958,5,38
19/12/2019,42,5252,5,58
20/12/2019,38,8109,5,99
21/12/2019,49,8800,5,27
22/12/2019,32,6872,5,27
23/12/2019,37,7532,5,62
24/12/2019,19,6916,5,4
25/12/2019,48,9997,5,5
26/12/2019,50,8302,5,26
27/12/2019,36,6744,5,98
28/12/2019,25,8012,5,51
29/12/2019,21,7046,5,8
30/12/2019,26,5084,5,79
31/12/2019,46,5021,5,49
01/01/2020,44,5697,5,35
02/01/2020,30,7970,5,37
03/01/2020,25,9848,5,13
04/01/2020,47,6554,5,66
05/01/2020,42,8388,5,86
06/01/2020,40,9994,5,6
07/01/2020,39,8330,5,32
08/01/2020,42,5560,5,54
09/01/2020,24,9749,5,49
10/01/2020,46,8111,5,28
11/01/2020,18,5449,5,17
12/01/2020,23,8089,5,9
13/01/2020,25,6170,5,91
14/01/2020,19,9749,5,57
15/01/2020,47,7555,5,46
16/01/2020,37,8471,5,87
17/01/2020,39,9552,5,32
18/01/2020,33,9855,5,1
19/01/2020,40,7872,5,52
20/01/2020,34,9003,5,5
21/01/2020,40,9032,5,49
22/01/2020,42,9097,5,100
23/01/2020,29,9502,5,57
24/01/2020,41,9271,5,94
25/01/2020,24,8677,5,20
26/01/2020,44,6263,5,6
27/01/2020,38,8217,5,69
28/01/2020,28,10000,5,89
29/01/2020,44,6009,5,41
30/01/2020,19,5323,5,28
31/01/2020,36,6743,5,81
01/02/2020,33,8351,5,72
02/02/2020,24,7033,5,84
03/02/2020,29,7939,5,72
04/02/2020,17,5686,5,49
05/02/2020,28,8613,5,98
06/02/2020,17,5687,5,79
07/02/2020,47,9415,5,82
08/02/2020,21,8402,5,42
09/02/2020,32,5511,5,60
10/02/2020,20,9457,5,52
11/02/2020,37,5320,5,95
12/02/2020,29,9663,5,56
13/02/2020,42,9133,5,5
14/02/2020,42,7173,5,37
15/02/2020,41,6232,5,2
16/02/2020,24,6627,5,59
17/02/2020,34,5436,5,79
18/02/2020,33,6428,5,11
19/02/2020,48,9082,5,58
20/02/2020,45,7260,5,1
21/02/2020,19,5536,5,94
22/02/2020,33,5205,5,6
23/02/2020,46,8079,5,26
24/02/2020,42,5173,5,41
25/02/2020,29,5176,5,60
26/02/2020,15,9438,5,30
27/02/2020,20,9859,5,21
28/02/2020,26,8897,5,72
29/02/2020,35,7366,5,98
01/03/2020,15,7921,5,75
02/03/2020,37,5703,5,29
03/03/2020,17,7211,5,95
04/03/2020,32,9790,5,94
05/03/2020,25,7464,5,31
06/03/2020,44,7652,5,26
07/03/2020,27,9384,5,51
08/03/2020,21,9059,5,32
09/03/2020,41,9601,5,14
10/03/2020,30,7529,5,52
11/03/2020,33,7974,5,37
12/03/2020,38,6587,5,84
13/03/2020,21,5425,5,73
14/03/2020,20,9976,5,92
15/03/2020,18,5854,5,62
16/03/2020,29,5492,5,37
17/03/2020,22,9779,5,51
18/03/2020,25,7799,5,37
19/03/2020,17,9316,5,16
20/03/2020,28,8657,5,97
21/03/2020,46,9798,5,19
22/03/2020,19,5373,5,39
23/03/2020,20,7855,5,65
24/03/2020,46,9303,5,0
25/03/2020,50,8102,5,47
26/03/2020,47,7572,5,44
27/03/2020,43,8816,5,80
28/03/2020,38,5535,5,50
29/03/2020,39,5829,5,44
30/03/2020,21,5928,5,89
31/03/2020,50,7163,5,74
01/04/2020,44,6016,5,20
02/04/2020,47,7383,5,13
03/04/2020,25,6216,5,93
04/04/2020,37,7141,5,66
05/04/2020,21,6533,5,18
06/04/2020,21,5502,5,50
07/04/2020,20,6322,5,90
08/04/2020,38,7710,5,12
09/04/2020,36,7513,5,89
10/04/2020,50,8565,5,53
11/04/2020,26,7395,5,93
12/04/2020,15,9665,5,29
13/04/2020,50,5684,5,74
14/04/2020,35,5540,5,15
15/04/2020,46,6106,5,40
16/04/2020,26,8965,5,16
17/04/2020,31,6827,5,40
18/04/2020,18,8288,5,62
19/04/2020,30,6553,5,12
20/04/2020,38,6738,5,5
21/04/2020,49,5072,5,65
22/04/2020,18,5354,5,60
23/04/2020,26,9644,5,22
24/04/2020,16,6706,5,0
25/04/2020,23,6102,5,48
26/04/2020,38,9586,5,56
27/04/2020,46,6474,5,55
28/04/2020,36,9066,5,95
29/04/2020,18,5877,5,44
30/04/2020,46,7210,5,78
01/05/2020,17,9241,5,77
02/05/2020,23,6252,5,78
03/05/2020,36,7303,5,40
04/05/2020,35,6078,5,66
05/05/2020,20,8905,5,38
06/05/2020,16,6502,5,83
07/05/2020,21,7538,5,94
08/05/2020,30,8485,5,64
09/05/2020,46,5338,5,95
10/05/2020,26,5631,5,96
11/05/2020,50,5743,5,10
12/05/2020,48,5679,5,12
13/05/2020,44,6476,5,1
14/05/2020,15,5192,5,12
15/05/2020,22,5912,5,44
16/05/2020,29,6942,5,1
17/05/2020,34,7475,5,73
18/05/2020,19,9899,5,1
19/05/2020,15,5661,5,37
20/05/2020,33,9234,5,64
21/05/2020,40,9090,5,52
22/05/2020,47,5776,5,37
23/05/2020,24,6992,5,0
24/05/2020,24,9347,5,88
25/05/2020,32,7451,5,9
26/05/2020,32,5160,5,18
27/05/2020,50,5866,5,33
28/05/2020,30,7923,5,56
29/05/2020,50,7394,5,84
30/05/2020,43,6639,5,38
31/05/2020,31,9074,5,35
01/06/2020,19,8015,5,3
02/06/2020,45,9332,5,90
03/06/2020,31,5542,5,87
04/06/2020,29,7055,5,34
05/06/2020,38,5808,5,90
06/06/2020,15,8884,5,6
07/06/2020,29,9827,5,93
08/06/2020,22,8451,5,43
09/06/2020,18,7055,5,88
10/06/2020,40,9293,5,7
11/06/2020,45,6250,5,10
12/06/2020,16,7133,5,40
13/06/2020,19,9495,5,27
14/06/2020,39,8745,5,65
15/06/2020,16,8858,5,93
16/06/2020,49,8591,5,5
17/06/2020,23,5120,5,69
18/06/2020,24,5602,5,64
19/06/2020,21,9629,5,47
20/06/2020,23,9465,5,38
21/06/2020,22,5755,5,22
22/06/2020,31,8383,5,56
23/06/2020,36,8552,5,88
24/06/2020,23,7238,5,28
25/06/2020,20,8520,5,95
26/06/2020,29,5747,5,61
27/06/2020,50,5426,5,42
28/06/2020,23,6414,5,25
29/06/2020,44,7033,5,90
30/06/2020,28,9196,5,43
01/07/2020,49,5597,5,32
02/07/2020,50,6407,5,77
03/07/2020,15,9400,5,59
04/07/2020,22,9697,5,22
05/07/2020,34,9257,5,76
06/07/2020,33,8014,5,21
07/07/2020,25,9198,5,65
08/07/2020,38,5012,5,64
09/07/2020,48,9984,5,93
10/07/2020,37,7930,5,45
11/07/2020,18,6954,5,19
12/07/2020,44,9610,5,89
13/07/2020,47,7361,5,37
14/07/2020,33,8910,5,89
15/07/2020,23,9360,5,53
16/07/2020,15,7642,5,79
17/07/2020,35,8086,5,16
18/07/2020,30,5722,5,39
19/07/2020,49,8308,5,9
20/07/2020,26,9066,5,51
21/07/2020,41,6317,5,34
22/07/2020,46,6502,5,49
23/07/2020,44,6878,5,84
24/07/2020,50,7116,5,69
25/07/2020,46,6377,5,21
26/07/2020,16,6117,5,38
27/07/2020,34,8588,5,51
28/07/2020,16,5047,5,42
29/07/2020,37,5069,5,24
30/07/2020,19,8063,5,26
31/07/2020,34,7895,5,7
01/08/2020,39,6575,5,8
02/08/2020,18,5496,5,83
03/08/2020,46,7399,5,51
04/08/2020,18,9179,5,7
05/08/2020,34,8042,5,99
06/08/2020,26,8814,5,96
07/08/2020,21,6713,5,15
08/08/2020,18,8154,5,17
09/08/2020,25,5896,5,98
10/08/2020,34,9631,5,65
11/08/2020,18,6952,5,25
12/08/2020,47,5828,5,56
13/08/2020,37,5242,5,59
14/08/2020,36,8982,5,64
15/08/2020,25,8897,5,40
16/08/2020,34,6106,5,26
17/08/2020,15,8699,5,58
18/08/2020,19,7461,5,20
19/08/2020,50,7543,5,14
20/08/2020,19,5437,5,28
21/08/2020,33,5979,5,38
22/08/2020,29,7924,5,10
23/08/2020,31,7577,5,92
24/08/2020,50,5466,5,95
25/08/2020,17,7331,5,36
26/08/2020,16,6200,5,34
27/08/2020,32,9125,5,4
28/08/2020,16,7883,5,32
29/08/2020,34,9870,5,55
30/08/2020,41,9620,5,99
31/08/2020,24,6148,5,34
01/09/2020,26,9039,5,15
02/09/2020,50,8445,5,95
03/09/2020,34,6801,5,2
04/09/2020,45,7740,5,99
05/09/2020,31,6230,5,97
06/09/2020,21,8227,5,92
07/09/2020,44,9986,5,73
08/09/2020,23,7710,5,35
09/09/2020,18,6311,5,65
10/09/2020,50,5911,5,43
11/09/2020,19,9212,5,99
12/09/2020,24,8025,5,17
13/09/2020,41,5835,5,20
14/09/2020,35,9755,5,1
15/09/2020,36,5036,5,89
16/09/2020,41,7015,5,5
17/09/2020,46,5342,5,43
18/09/2020,31,9342,5,96
19/09/2020,49,7506,5,81
20/09/2020,23,9161,5,93
21/09/2020,19,9522,5,78
22/09/2020,15,6949,5,76
23/09/2020,48,6759,5,32
24/09/2020,27,8670,5,41
25/09/2020,26,6814,5,84
26/09/2020,44,6651,5,67
27/09/2020,24,8329,5,45
28/09/2020,44,5218,5,75
29/09/2020,47,7095,5,96
30/09/2020,27,9844,5,15
01/10/2020,45,5420,5,87
02/10/2020,34,8060,5,60
03/10/2020,40,5635,5,75
04/10/2020,20,6744,5,72
05/10/2020,50,6688,5,84
06/10/2020,22,7600,5,76
07/10/2020,48,7591,5,56
08/10/2020,27,5418,5,79
09/10/2020,38,5538,5,62
10/10/2020,48,9383,5,59
11/10/2020,17,7816,5,46
12/10/2020,26,6886,5,15
13/10/2020,48,7650,5,13
14/10/2020,47,6004,5,88
15/10/2020,15,5421,5,31
16/10/2020,34,6036,5,16
17/10/2020,21,8019,5,66
18/10/2020,46,9633,5,25
19/10/2020,26,5796,5,43
20/10/2020,15,9894,5,8
21/10/2020,33,9855,5,62
22/10/2020,45,9426,5,47
23/10/2020,47,7549,5,67
24/10/2020,36,8745,5,25
25/10/2020,39,8408,5,2
26/10/2020,45,9613,5,59
27/10/2020,20,6284,5,100
28/10/2020,46,9955,5,36
29/10/2020,46,8419,5,4
30/10/2020,21,8201,5,63
31/10/2020,17,5092,5,53
01/11/2020,31,8844,5,0
02/11/2020,43,9968,5,68
03/11/2020,32,9919,5,40
04/11/2020,37,9635,5,8
05/11/2020,27,8687,5,49
06/11/2020,38,6308,5,65
07/11/2020,42,5566,5,8
08/11/2020,26,9569,5,34
09/11/2020,37,8043,5,94
10/11/2020,41,9449,5,31
11/11/2020,47,9913,5,42
12/11/2020,29,9698,5,24
13/11/2020,48,6177,5,51
14/11/2020,41,6484,5,45
15/11/2020,38,9645,5,60
16/11/2020,17,6895,5,1
17/11/2020,33,9077,5,4
18/11/2020,25,7932,5,12
19/11/2020,24,5657,5,34
20/11/2020,36,5026,5,98
21/11/2020,34,5080,5,13
22/11/2020,19,7635,5,18
23/11/2020,45,7484,5,62
24/11/2020,49,8184,5,69
25/11/2020,40,5722,5,56
26/11/2020,49,8265,5,42
27/11/2020,45,5703,5,22
28/11/2020,43,8235,5,5
29/11/2020,24,6655,5,69
30/11/2020,30,7930,5,51
01/12/2020,45,6289,5,71
02/12/2020,49,9535,5,3
03/12/2020,15,8291,5,48
04/12/2020,23,8014,5,38
05/12/2020,45,7750,5,11
06/12/2020,18,5696,5,71
07/12/2020,37,5882,5,46
08/12/2020,36,9102,5,0
09/12/2020,43,8992,5,86
10/12/2020,20,8312,5,43
11/12/2020,41,7681,5,53
12/12/2020,31,9863,5,79
13/12/2020,32,9484,5,68
14/12/2020,35,6738,5,100
15/12/2020,40,8389,5,100
16/12/2020,47,9138,5,8
17/12/2020,30,8501,5,28
18/12/2020,45,7166,5,10
19/12/2020,31,9645,5,72
20/12/2020,27,5701,5,67
21/12/2020,43,7691,5,0
22/12/2020,49,5925,5,47
23/12/2020,20,9204,5,35
24/12/2020,38,5284,5,46
25/12/2020,44,8628,5,57
26/12/2020,29,8659,5,85
27/12/2020,20,5659,5,43
28/12/2020,45,7185,5,57
29/12/2020,36,6707,5,74
30/12/2020,27,6293,5,84
31/12/2020,39,8713,5,35
01/01/2021,31,9852,5,23
02/01/2021,28,9181,5,35
03/01/2021,48,5763,5,32
04/01/2021,15,7966,5,84
05/01/2021,47,5560,5,83
06/01/2021,43,7816,5,42
07/01/2021,29,5136,5,55
08/01/2021,25,6496,5,78
09/01/2021,28,5817,5,36
10/01/2021,37,7250,5,68
11/01/2021,25,9185,5,94
12/01/2021,47,9838,5,99
13/01/2021,32,6388,5,76
14/01/2021,39,8241,5,39
15/01/2021,20,6472,5,84
16/01/2021,29,8296,5,84
17/01/2021,45,5855,5,50
18/01/2021,42,5428,5,97
19/01/2021,36,8209,5,98
20/01/2021,17,7656,5,21
21/01/2021,27,8047,5,28
22/01/2021,27,8136,5,65
23/01/2021,20,9862,5,96
24/01/2021,33,6450,5,15
25/01/2021,25,5679,5,100
26/01/2021,28,7714,5,68
27/01/2021,39,9819,5,66
28/01/2021,22,7488,5,83
29/01/2021,30,9676,5,2
30/01/2021,23,6574,5,64
31/01/2021,27,5994,5,8
01/02/2021,20,7107,5,1
02/02/2021,30,5433,5,83
03/02/2021,31,9531,5,49
04/02/2021,27,5669,5,16
05/02/2021,26,6634,5,33
06/02/2021,17,5199,5,66
07/02/2021,18,8811,5,86
08/02/2021,18,6787,5,64
09/02/2021,46,7248,5,84
10/02/2021,36,7893,5,1
11/02/2021,48,5113,5,25
12/02/2021,20,8520,5,54
13/02/2021,25,7304,5,65
14/02/2021,35,8996,5,34
15/02/2021,26,7769,5,92
16/02/2021,25,5338,5,54
17/02/2021,41,9275,5,90
18/02/2021,37,8373,5,78
19/02/2021,33,7443,5,9
20/02/2021,39,6620,5,95
21/02/2021,50,7231,5,71
22/02/2021,17,9788,5,36
23/02/2021,16,6553,5,16
24/02/2021,46,8353,5,24
25/02/2021,24,8183,5,5
26/02/2021,26,7396,5,57
27/02/2021,48,7132,5,85
28/02/2021,30,8474,5,5
01/03/2021,48,5861,5,54
02/03/2021,50,5037,5,38
03/03/2021,38,8668,5,74
04/03/2021,38,6749,5,77
05/03/2021,20,5324,5,2
06/03/2021,35,5761,5,86
07/03/2021,26,8275,5,19
08/03/2021,25,5684,5,62
09/03/2021,27,9047,5,68
10/03/2021,26,7895,5,53
11/03/2021,18,9561,5,71
12/03/2021,34,8621,5,98
13/03/2021,35,7493,5,21
14/03/2021,27,8108,5,32
15/03/2021,32,7811,5,99
16/03/2021,23,9411,5,82
17/03/2021,42,7853,5,35
18/03/2021,31,6928,5,65
19/03/2021,16,7432,5,19
20/03/2021,50,8592,5,53
21/03/2021,18,8075,5,6
22/03/2021,19,5037,5,38
23/03/2021,36,7782,5,78
24/03/2021,24,5050,5,4
25/03/2021,21,7119,5,19
26/03/2021,45,5286,5,55
27/03/2021,28,8519,5,77
28/03/2021,16,6719,5,64
29/03/2021,15,8328,5,92
30/03/2021,15,7122,5,4
31/03/2021,42,5345,5,33
01/04/2021,46,7016,5,70
02/04/2021,39,8922,5,59
03/04/2021,48,9945,5,30
04/04/2021,21,7074,5,62
05/04/2021,19,6064,5,100
06/04/2021,19,8267,5,45
07/04/2021,24,7131,5,5
08/04/2021,18,8656,5,15
09/04/2021,15,7281,5,62
10/04/2021,29,8394,5,65
11/04/2021,27,5155,5,87
12/04/2021,15,5980,5,2
13/04/2021,46,8653,5,80
14/04/2021,23,5696,5,82
15/04/2021,40,9261,5,1
16/04/2021,23,7416,5,89
17/04/2021,30,7054,5,0
18/04/2021,24,6411,5,27
19/04/2021,50,8145,5,37
20/04/2021,40,9427,5,13
21/04/2021,43,6425,5,96
22/04/2021,32,6185,5,97
23/04/2021,41,9154,5,5
24/04/2021,22,6437,5,18
25/04/2021,47,5598,5,8
26/04/2021,15,5424,5,54
27/04/2021,38,9211,5,49
28/04/2021,18,7778,5,93
29/04/2021,49,8506,5,40
30/04/2021,31,9296,5,2
01/05/2021,21,7423,5,81
